Kennzeichen;Identnummer;Bankleitzahl;Institutsart;Sektor;Firmenbuchnummer;Bankenname;Straße;PLZ;Ort;Postadresse / Straße;Postadresse / PLZ;Postadresse / Ort;Postfach;Bundesland;Telefon;Fax;E-Mail;SWIFT-Code;Homepage;Gründungsdatum;LEI
Hauptanstalt;65536;19220;KI;Aktienbanken;124457a;Bank Winter & Co. AG;Singerstraße 10;1010;Wien;;1011;Wien;878;Wien;01/515040;;contact@bankwinter.com;WISMATWWXXX;www.bankwinter.com;28.02.1970;529900VJCGLCR4SHRC78
;53767;19250;;Aktienbanken;205340x;BAWAG P.S.K. Bank für Arbeit und Wirtschaft und Österreichische Postsparkasse Aktiengesellschaft;Wiedner Gürtel 11;1100;Wien;;;;;Wien;59905;;office@bawaggroup.com;DIRAAT2SXXX;https://www.bawag.at/;01.01.1922;529900ICA8XQYGIKR372
Filiale;31742327;19325;ZW;§ 9 Institute;641716a;ODDO BHF SCA, Niederlassung Österreich;Muthgasse 26;1190;Wien;;;;;Wien;+43 1 2531216611;;christian.hackl@oddo-bhf.com;;https://www.oddo-bhf.com/de;;
Filiale;29029040;19360;ZW;§ 9 Institute;586056y;ING Austria Branch of ING Bank N.V.;Praterstraße 1/Space 35;1020;Wien;;;;;Wien;+43 664 88124 292;;regulatory.reporting_wbat@ing.com;INGBATWWXXX;https://www.ingwb.com/en/network/emea/austria;;
Hauptanstalt;1606549;19380;KI;Sonderbanken;49597m;Bankhaus Denzel Aktiengesellschaft;Erdbergstraße 189-193;1030;Wien;;;;;Wien;01/51507;;mw@denzelbank.at;DENEATW1XXX;www.denzelbank.at;19.11.1991;52990022SP6JDAZ2DP74
Hauptanstalt;1611160;19390;KI;Sonderbanken;45118a;BMW Austria Bank GmbH;Siegfried-Marcus-Str. 24;5020;Salzburg;;5021;Salzburg;283;Salzburg;0662/2191;;bmwbank@bmw.at;BMASAT21XXX;www.bmwfs.at;24.07.1991;529900SHKXCII9J8CF28
Filiale;4433220;19400;ZW;§ 9 Institute;187637m;MUFG Bank (Europe) N.V. Vienna Branch;Schwarzenbergplatz 5/3.2;1030;Wien;;1037;Wien;51;Wien;01/5026225;;info@at.mufg.jp;;https://www.mufgemea.com/mbe/;22.10.1999;
Filiale;11062428;19420;ZW;§ 9 Institute;367767i;RCI Banque SA, Niederlassung Österreich;Laaer Berg-Straße 64;1100;Wien;Laaer Berg Straße 64;1100;Wien;;Wien;01/68030;;list.rci-compta-at@mobilize-fs.com;RCNOATW1XXX;https://www.mobilize-fs.at/;;529900EL3KKJRKOK2637
Hauptanstalt;5238315;19440;KI;Aktienbanken;84890p;Wiener Privatbank SE;Parkring 12;1010;Wien;;;;;Wien;01/53431;;office@wienerprivatbank.com;WIPBATWWXXX;www.wienerprivatbank.com;14.09.2001;529900VYY1MRNR59PN57
;9371001;19450;;Aktienbanken;330441v;Liechtensteinische Landesbank (Österreich) AG;Hessgasse 1;1010;Wien;;;;;Wien;01/53616;;llb@llb.at;COPRATWWXXX;www.llb.at;03.12.2009;529900MZNQDC3A3WSZ72
Filiale;16020022;19460;ZW;§ 9 Institute;383530s;LGT Bank AG, Zweigniederlassung Österreich;Bankgasse 9;1010;Wien;;;;;Wien;01/22759;;lgt.austria@lgt.com;BLFLATWWXXX;www.lgt.at;;54930032WVQDN7YNRI13
Filiale;9529829;19480;ZW;§ 9 Institute;334642x;flatexDEGIRO Bank AG;Gadollaplatz 1;8010;Graz;Gadollaplatz 1;8010;Graz;;Steiermark;01/20577100;;kundeninfo@flatexdegiro.com;BIIWATWWXXX;https://flatexdegiro.com/;;
Hauptanstalt;182389;19510;KI;Aktienbanken;58966s;LLB Bank AG;Getreidegasse 10;5020;Salzburg;;5010;Salzburg;16;Salzburg;0662/80480;;info@llb.at;PIAGAT2SXXX;bank.llb.at;14.10.1885;5299002L43LDQEB70L32
Filiale;25899856;19515;ZW;§ 9 Institute;538794w;Stellantis Bank SA Niederlassung Österreich;Schönbrunner Straße 297;1120;Wien;;;;;Wien;01 605000;;verwaltung-au@stellantis-finance.com;OPBAATW2XXX;www.stellantis-financial-services.at;;5299005FT5U0QSJSN049
;1643827;19520;;Sparkassen;34274d;Steiermärkische Bank und Sparkassen Aktiengesellschaft;Sparkassenplatz 4;8010;Graz;;8011;Graz;844;Steiermark;050100/36000;;info@steiermaerkische.at;STSPAT2GXXX;www.sparkasse.at/steiermaerkische;09.07.1991;549300DVPJYGNF2P7B03
Hauptanstalt;2440792;19530;KI;Aktienbanken;75934v;Bankhaus Carl Spängler & Co. Aktiengesellschaft;Schwarzstraße 1;5020;Salzburg;;5024;Salzburg;41;Salzburg;0662/8686;;bankhaus@spaengler.at;SPAEAT2SXXX;www.spaengler.at;14.01.1994;529900CCYCFJRG4F2935
Filiale;18994016;19540;ZW;§ 9 Institute;442863w;Bank of China (Central and Eastern Europe) Limited Vienna Branch;Schottenring 18;1010;Wien;Schottenring 18;1010;Wien;;Wien;01/53666;;report.at@bankofchina.com;BKCHATWWXXX;https://www.bankofchina.com/at/en/index.html;;
;1453750;19600;;Aktienbanken;58248i;Schelhammer Capital Bank AG;Goldschmiedgasse 3-5;1010;Wien;;1011;Wien;618;Wien;01/53434;;bank.office@schelhammer.at;BSSWATWWXXX;www.schelhammercapital.at;26.07.1990;52990010T57RAF234Z30
Filiale;19876122;19610;ZW;§ 9 Institute;460496a;BNP PARIBAS PERSONAL FINANCE SA Niederlassung Österreich;Vordere Zollamtsstraße 13;1030;Wien;Vordere Zollamtsstraße 13, 3. Stock;1030;Wien;;Wien;436764416361;;office@consorsfinanz.at;;http://www.consorsfinanz.at;;
Hauptanstalt;2711192;19650;KI;Aktienbanken;142199t;DenizBank AG;Thomas-Klestil-Platz 1;1030;Wien;;1015;Wien;85;Wien;0505105/2020;;service@denizbank.at;ESBKATWWXXX;www.denizbank.at;04.02.1996;529900ZVK4VTIS0TOT43
Hauptanstalt;18779840;19660;KI;Aktienbanken;439528s;Kommunalkredit Austria AG;Türkenstraße 9;1090;Wien;;;;;Wien;01/31631;;info@kommunalkredit.at;INVOATWWXXX;www.kommunalkredit.at;27.07.2015;549300IEVCBWVV97WC81
Filiale;4910893;19675;ZW;§ 9 Institute;327326m;Commerzbank AG Niederlassung Wien;Tegetthoffstraße 1;1010;Wien;;1010;Wien;303;Wien;01/50672 0;;info.vienna@commerzbank.com;COBAATWXXXX;www.commerzbank.at;;
Hauptanstalt;4381807;19690;KI;Aktienbanken;185946a;VakifBank International AG;Prinz-Eugen-Straße 8-10, Top 17 + Top 18;1040;Wien;;1040;Wien;;Wien;01/5123520;;office@vakifbank.at;TVBAATWWXXX;www.vakifbank.at;23.07.1999;52990056W0VDKEDYUY83
Hauptanstalt;1228862;19810;KI;Aktienbanken;62610z;Santander Consumer Bank GmbH;Wagramer Straße 19;1220;Wien;Wagramer Straße 19;1220;Wien;;Wien;43502039413;;patricia.schmegkal@santander.at;SANTATWWXXX;www.santanderconsumer.at;01.01.1929;5299000I7Y60A8273788
Hauptanstalt;24365696;19825;KI;Aktienbanken;515033b;Wüstenrot Bank AG;Stubenbastei 2;1010;Wien;Stubenbastei 2;1010;Wien;;Wien;+43 57070 500 0;;presse@wuestenrot.at;WUSNATWWXXX;https://www.wuestenrot.at/index.html;13.05.2019;529900YU8L8AH5QFI983
Filiale;26709481;19835;ZW;§ 9 Institute;547791a;Ford Bank GmbH, Zweigniederlassung Österreich;Sterneckstraße 31-33;5020;Salzburg;Sterneckstraße 31-33;5021;Salzburg;;Salzburg;0662/6560;;fceinfo@ford.com;FAZFAT21XXX;www.ford.at;;
Hauptanstalt;6703518;19880;KI;Aktienbanken;256184t;Western Union International Bank GmbH;The Icon Vienna (Turm 24) Wiedner Gürtel 13;1100;Wien;;;;;Wien;01/50617;;office@westernunionbank.com;WUIBATWWXXX;www.westernunionbank.com;26.11.2004;549300POR1VXCUOJ3V54
Hauptanstalt;22212191;19888;KI;Aktienbanken;497440f;ICBC Austria Bank GmbH;Kolingasse 4;1090;Wien;;;;;Wien;01 9395588 0;;office@at.icbc.com.cn;ICBKATWWXXX;http://www.icbc-at.com;24.07.2018;529900VJJC1WXQU3Y063
Hauptanstalt;55166;19930;KI;Sonderbanken;117507f;Raiffeisen Digital Bank AG;Am Stadtpark 9;1030;Wien;Am Stadtpark 9;1030;Wien;;Wien;0171707-5560;;office@raiffeisendigital.com;CENBATWWXXX;www.raiffeisendigital.com;01.01.1974;529900M2F7D5795H1A49
Hauptanstalt;3616975;19950;KI;Bausparkassen;319422p;Bausparkasse Wüstenrot Aktiengesellschaft;Alpenstraße 70;5020;Salzburg;;5033;Salzburg;155;Salzburg;057070/100-0;;presse@wuestenrot.at;WUBUAT2SXXX;https://wuestenrot.at;09.05.1997;529900V2939FDC9YKQ07
Hauptanstalt;53759;19970;KI;Aktienbanken;100508g;Banco do Brasil Aktiengesellschaft;Galaxy Tower, Praterstraße 31/4. OG;1020;Wien;;1013;Wien;135;Wien;01/5126663;;bbaustria@bb.com.br;BRASATWWXXX;www.bancodobrasil.at;01.04.1980;529900WSSQ6JIRC66D02
Hauptanstalt;1955446;20100;KI;Sparkassen;33209m;Erste Group Bank AG;Am Belvedere 1;1100;Wien;;1011;Wien;162;Wien;050100/10100;;contact@erstegroup.com;GIBAATWGXXX;www.erstegroup.com;27.04.1993;PQOH26KWDF7CG10L6792
Hauptanstalt;7780729;20111;KI;Sparkassen;286283f;Erste Bank der oesterreichischen Sparkassen AG;Am Belvedere 1;1100;Wien;;;;;Wien;050100/10100;;service@s-servicecenter.at;GIBAATWWXXX;www.erstebank.at;08.11.2006;549300HUKIA1IZQHFZ83
Hauptanstalt;7723890;20112;KI;Sparkassen;283992k;Die Zweite Wiener Vereins-Sparcasse;Am Schweizer Garten 1, Objekt 2;1030;Wien;;;;;Wien;050100/23092;;wien1@diezweitesparkasse.at;GIBAAT21XXX;www.diezweitesparkasse.at;15.05.2006;529900Z9G1PRYZSX4O63
Hauptanstalt;106070;20202;KI;Sparkassen;317211m;Sparkasse der Stadt Amstetten AG;Hauptplatz 31;3300;Amstetten (NÖ);;;;;Niederösterreich;050100/25400;;info@amstetten.sparkasse.at;SPAMAT21XXX;www.sparkasse.at/amstetten;03.07.1874;529900XA7RHLU8ECBK28
Hauptanstalt;241407;20205;KI;Sparkassen;110121v;Sparkasse Baden;Hauptplatz 15;2500;Baden bei Wien;;2500;Baden/Wien;109;Niederösterreich;050100/72000;;info@sparkassebaden.at;SPBDAT21XXX;www.sparkassebaden.at;14.05.1980;549300X1FFW399TI1820
Hauptanstalt;1336657;20216;KI;Sparkassen;67255f;Sparkasse Hainburg-Bruck-Neusiedl Aktiengesellschaft;Pressburger Reichsstraße 1/Top 23;2410;Hainburg an der Donau;Untere Hauptstraße 7;7100;Neusiedl am See;;Niederösterreich;050100/26600;;info@sparkasse.hbn.at;SPHBAT21XXX;www.sparkasse.at/hbn;04.09.1989;529900HFS7EV7VIALL43
Hauptanstalt;241326;20218;KI;Sparkassen;58398f;Sparkasse Haugsdorf;Hauptplatz 1;2054;Haugsdorf;;;;;Niederösterreich;050100/79800;;info@haugsdorf.sparkasse.at;SPHAAT21XXX;www.sparkasse.at/haugsdorf;01.01.1874;529900F5XFD7D1PQS086
Hauptanstalt;17656508;20219;KI;Sparkassen;418359i;Sparkasse Herzogenburg-Neulengbach Bank Aktiengesellschaft;Rathausplatz 9-10;3130;Herzogenburg;;;;;Niederösterreich;050100/25100;;info@spkherzogenburg.at;SPHEAT21XXX;www.sparkasse.at/herzogenburg;26.05.2014;529900LC50TXB405RY86
Hauptanstalt;1665251;20221;KI;Sparkassen;39841s;Sparkasse Horn-Ravelsbach-Kirchberg Aktiengesellschaft;Kirchenplatz 12;3580;Horn;;3580;Horn;28;Niederösterreich;050100/26000;;office@horn.sparkasse.at;SPHNAT21XXX;www.sparkasse.at/horn;09.09.1991;529900YFDTTO5R71VW86
;241407;20225;;Sparkassen;110121v;Sparkasse Baden;Hauptplatz 15;2500;Baden bei Wien;;2500;Baden/Wien;109;Niederösterreich;050100/72000;;info@sparkassebaden.at;SPBDAT21XXX;www.sparkassebaden.at;14.05.1980;549300X1FFW399TI1820
Hauptanstalt;241911;20227;KI;Sparkassen;315215b;Sparkasse Korneuburg AG;Sparkassenplatz 1;2100;Korneuburg;;2100;Korneuburg;100;Niederösterreich;050100/20227;;information@korneuburg.sparkasse.at;SSKOAT21XXX;www.sparkasse.at/korneuburg;01.01.1869;529900L5GWPLRF3T6825
Hauptanstalt;1800035;20228;KI;Sparkassen;38509g;KREMSER BANK UND SPARKASSEN AKTIENGESELLSCHAFT;Ringstraße 5-7;3500;Krems an der Donau;;3500;Krems/Donau;27;Niederösterreich;050100/25500;;info@kremserbank.at;SPKDAT21XXX;www.kremserbank.at;12.05.1992;52990080J4AQ0O07WO29
Hauptanstalt;241563;20230;KI;Sparkassen;36180g;Sparkasse Langenlois;Kornplatz 2a;3550;Langenlois;;;;;Niederösterreich;050100/79730;;info@langenlois.sparkasse.at;SPLSAT21XXX;www.sparkasse.at langenlois;02.04.1981;529900Z4R67VBTGVH491
Hauptanstalt;244635;20241;KI;Sparkassen;110111d;Sparkasse Neunkirchen;Hauptplatz 2;2620;Neunkirchen/ NÖ;;2620;Neunkirchen;9;Niederösterreich;050100/72600;;service@neunkirchen.sparkasse.at;SPNGAT21XXX;https://www.sparkasse.at/neunkirchen/privatkunden;17.07.1980;529900JSHYRHGDZL1753
Hauptanstalt;230596;20245;KI;Sparkassen;110081i;Sparkasse Pottenstein N.Ö.;Hauptplatz 5;2563;Pottenstein a.d. Triesting;;;;;Niederösterreich;050100/25950;;office@pottenstein.sparkasse.at;SPPOAT21XXX;www.sparkasse.at/pottenstein/home;13.02.1981;5299004T81B4514RAQ13
Hauptanstalt;4778413;20246;KI;Sparkassen;198287z;Sparkasse Poysdorf AG;Dreifaltigkeitsplatz 2;2170;Poysdorf;;;;;Niederösterreich;050100/25200;;office@poysdorf.sparkasse.at;SPPDAT21XXX;www.sparkasse.at/poysdorf;24.07.2000;529900ZKIMUP9PHZIY83
Hauptanstalt;4752546;20256;KI;Sparkassen;197282x;SPARKASSE NIEDERÖSTERREICH MITTE WEST AKTIENGESELLSCHAFT;Domgasse 5;3100;St.Pölten;;3101;St.Pölten;153;Niederösterreich;050100/73200;;office@spknoe.at;SPSPAT21XXX;www.spknoe.at;29.06.2000;549300FVPWXG57TWN385
Hauptanstalt;244830;20257;KI;Sparkassen;226067b;Sparkasse Scheibbs AG;Hauptstraße 9;3270;Scheibbs;;;;;Niederösterreich;050100/79900;;info@scheibbs.sparkasse.at;SPSBAT21XXX;www.sparkasse.at/scheibbs;18.07.2002;529900VABV69Q757MP34
;1481118;20263;;Sparkassen;36924a;Waldviertler Sparkasse Bank AG;Sparkassenplatz 3;3910;Zwettl;Sparkassenplatz 3;3910;Zwettl;;Niederösterreich;050100/79300;;nicole.hammerschmidt@wspk.at;SPZWAT21XXX;www.wspk.at;25.08.1990;529900K5H0F7K9SBO784
Hauptanstalt;134279;20267;KI;Sparkassen;110105w;Wiener Neustädter Sparkasse;Neunkirchnerstraße 4;2700;Wiener Neustadt;;2700;Wiener Neustadt;56;Niederösterreich;050100/20267;;info@wrneustadt.sparkasse.at;WINSATWNXXX;www.sparkasse.at/wrneustadt;01.01.1860;529900TZVDFQV1D69R57
Hauptanstalt;1481118;20272;KI;Sparkassen;36924a;Waldviertler Sparkasse Bank AG;Sparkassenplatz 3;3910;Zwettl;Sparkassenplatz 3;3910;Zwettl;;Niederösterreich;050100/79300;;nicole.hammerschmidt@wspk.at;SPZWAT21XXX;www.wspk.at;25.08.1990;529900K5H0F7K9SBO784
Hauptanstalt;1649230;20306;KI;Sparkassen;91731z;SPARKASSE FRANKENMARKT AKTIENGESELLSCHAFT;Hauptstraße 94;4890;Frankenmarkt;;;;;Oberösterreich;050100/49000;;info@Frankenmarkt.sparkasse.at;SPFRAT21XXX;www.frankenmarkt.sparkasse.at;09.08.1991;529900408LYNP1ETAV33
Hauptanstalt;149233;20314;KI;Sparkassen;225184d;Sparkasse Salzkammergut AG;Sparkassenplatz 1;4820;Bad Ischl;Sparkassenplatz, 1;4820;Bad Ischl;;Oberösterreich;050100/49500;;office@salzkammergut.sparkasse.at;SKBIAT21XXX;www.salzkammergut.sparkasse.at;03.07.2002;5299006ORDZE7VB1WT33
Hauptanstalt;1818627;20317;KI;Sparkassen;98219s;Sparkasse Lambach Bank Aktiengesellschaft;Klosterpl. 3;4650;Lambach;;;;;Oberösterreich;050100/43000;;info@lambach.sparkasse.at;SPLAAT21XXX;www.sparkasse.at/lambach;24.07.1992;5299009MP8BA1UW56F78
Hauptanstalt;1474421;20320;KI;Sparkassen;78633m;Sparkasse Oberösterreich Bank AG;Promenade 11-13;4020;Linz;Promenade 11-13;4020;Linz;;Oberösterreich;050100/40000;;info@sparkasse-ooe.at;ASPKAT2LXXX;www.sparkasse-ooe.at;03.09.1990;V0VY22PV9D0HFTF8EI62
Hauptanstalt;1655434;20326;KI;Sparkassen;123543g;Sparkasse Neuhofen Bank Aktiengesellschaft;Marktplatz 18;4501;Neuhofen an der Krems;Marktplatz 18;4501;Neuhofen/Krems;;Oberösterreich;050100/42300;;info@neuhofen.sparkasse.at;SPNKAT21XXX;www.sparkasse.at/neuhofen;03.07.1991;529900QU5N4XMZ1M8Y58
Hauptanstalt;5125324;20330;KI;Sparkassen;210377d;Sparkasse Eferding-Peuerbach-Waizenkirchen;Stadtplatz 1;4070;Eferding;;4070;Eferding;10;Oberösterreich;050100/42000;;info@epw.sparkasse.at;SPPBAT21XXX;www.sparkasse-epw.at;15.05.2001;529900XDISRMBH5UBL39
Hauptanstalt;241954;20331;KI;Sparkassen;237900d;Sparkasse Pregarten - Unterweißenbach AG;Stadtplatz 19;4230;Pregarten;Stadtplatz 19;4230;Pregarten;;Oberösterreich;435010042710;;karin.freudenthaler@pregarten.sparkasse.at;SPPRAT21XXX;www.pregarten.sparkasse.at;24.06.2003;529900A3V7234Q3DNK66
Hauptanstalt;164283;20333;KI;Sparkassen;113787i;Sparkasse Ried im Innkreis-Haag am Hausruck;Marktplatz 2;4910;Ried im Innkreis;;4910;Ried/Innkreis;185;Oberösterreich;050100/49400;;mail@sparkasse-ried.at;SPRHAT21XXX;www.sparkasse-ried.at;14.11.1866;529900JQ18IUYNKUIP97
Hauptanstalt;2632675;20334;KI;Sparkassen;137919y;Sparkasse Mühlviertel-West Bank Aktiengesellschaft;Stadtplatz 24;4150;Rohrbach-Berg;;4150;Rohrbach-Berg;2;Oberösterreich;050100/42800;;smw@smw.at;SMWRAT21XXX;www.sparkasse.at/smw;25.09.1995;529900JJ5V5FF6B1BP91
Hauptanstalt;240060;20402;KI;Sparkassen;225403a;Sparkasse Mittersill Bank AG;Stadtplatz 4;5730;Mittersill;;;;;Salzburg;050100/48700;;info@mittersill.sparkasse.at;SPMIAT21XXX;www.sparkasse.at/mittersill;10.07.2002;52990073IQ71941QXH68
Hauptanstalt;1629573;20404;KI;Sparkassen;34761w;Salzburger Sparkasse Bank Aktiengesellschaft;Alter Markt 3;5020;Salzburg;;5021;Salzburg;180;Salzburg;050100/41000;;info@salzburg.sparkasse.at;SBGSAT2SXXX;https://www.sparkasse.at/salzburg;26.07.1991;549300217L3KBPWCK782
Hauptanstalt;174700;20502;KI;Sparkassen;277594b;Sparkasse Imst AG;Sparkassenplatz 1;6460;Imst;;;;;Tirol;050100/77000;;service@imst.sparkasse.at;SPIMAT21XXX;www.sparkasse.at/imst;01.01.1882;529900WSPO88HBNY6S36
Hauptanstalt;1436040;20503;KI;Sparkassen;45551m;Tiroler Sparkasse Bankaktiengesellschaft Innsbruck;Sparkassenplatz 1;6010;Innsbruck;;6010;Innsbruck;245;Tirol;050100/70000;;sparkasse@tirolersparkasse.at;SPIHAT22XXX;www.sparkasse.at/tirolersparkasse/home;15.05.1990;529900HGWNOHNJP3D185
Hauptanstalt;242071;20505;KI;Sparkassen;37695i;Sparkasse der Stadt Kitzbühel;Bahnhofstraße 6;6370;Kitzbühel;;6370;Kitzbühel;90;Tirol;050100/78600;;info@sparkasse-kitzbuehel.at;SPKIAT2KXXX;www.sparkasse.at/kitzbuehel;27.11.1979;5299005F2A4SAXE4PE25
Hauptanstalt;101737;20506;KI;Sparkassen;37729i;Sparkasse Kufstein Tiroler Sparkasse von 1877;Oberer Stadtplatz 1;6330;Kufstein;;6332;Kufstein;20;Tirol;050100/76000;;service@sparkasse-kufstein.at;SPKUAT22XXX;www.sparkasse-kufstein.at;03.12.1877;529900PMGP6HWEDQW939
Hauptanstalt;240125;20507;KI;Sparkassen;238050z;Lienzer Sparkasse AG;Johannesplatz 6;9900;Lienz;;;;;Tirol;050100/33500;;info@lienzer.sparkasse.at;LISPAT21XXX;www.sparkasse.at\lienz;23.07.2003;529900L8FZJJC3JGYK56
Hauptanstalt;4312201;20508;KI;Sparkassen;183535f;Sparkasse Rattenberg Bank AG;Sparkassenplatz 69;6240;Rattenberg;;;;;Tirol;050100/76400;;info@rattenberg.sparkasse.at;SPRTAT21XXX;www.sparkasse.at/rattenberg;09.06.1999;5299001G7RXMGFNQBO33
Hauptanstalt;242055;20509;KI;Sparkassen;296986w;Sparkasse Reutte AG;Obermarkt 51;6600;Reutte;;;;;Tirol;050100/76800;;office@sparkasse-reutte.at;SPREAT21XXX;www.sparkasse.at/reutte;21.06.1979;5299002Q3XW9T7PSYJ07
Hauptanstalt;80675;20510;KI;Sparkassen;280193z;Sparkasse Schwaz AG;Franz-Josef-Straße 8-10;6130;Schwaz;;6130;Schwaz;45;Tirol;050100/77300;;info@sparkasse-schwaz.at;SPSCAT22XXX;www.sparkasse-schwaz.at;01.01.1872;529900P4VO14SV3AUU56
Hauptanstalt;1811711;20601;KI;Sparkassen;70339s;Sparkasse Bregenz Bank Aktiengesellschaft;Sparkassenplatz 1;6900;Bregenz;;;;;Vorarlberg;050100/75000;;mail@bregenz.sparkasse.at;SPBRAT2BXXX;www.sparkasse.at/bregenz;16.07.1992;529900IZ69LR7SRU9V71
Hauptanstalt;75787;20602;KI;Sparkassen;223707g;Dornbirner Sparkasse Bank AG;Sparkassenplatz 1;6850;Dornbirn;;6850;Dornbirn;18;Vorarlberg;050100/74000;;service@dornbirn.sparkasse.at;DOSPAT2DXXX;www.sparkasse.at/dornbirn;15.05.2002;529900HC8KY7N0HNY191
Hauptanstalt;240141;20603;KI;Sparkassen;64289v;Sparkasse der Gemeinde Egg;Nr. 873;6863;Egg (Vbg.);;;;;Vorarlberg;050100/75500;;info@egg.sparkasse.at;SPEGAT21XXX;www.egg.sparkasse.at;14.12.1980;5299007CQAM6HN45CF82
Hauptanstalt;75930;20604;KI;Sparkassen;64331f;Sparkasse der Stadt Feldkirch;Sparkassenplatz 1;6800;Feldkirch;;6800;Feldkirch;50;Vorarlberg;050100/43600;;info@feldkirch.sparkasse.at;SPFKAT2BXXX;www.sparkasse.at/feldkirch;01.01.1842;5299007FR13EUF82L493
Hauptanstalt;240150;20607;KI;Sparkassen;248951f;Sparkasse Bludenz Bank AG;Sparkassenplatz 1;6700;Bludenz;;;;;Vorarlberg;050100/77800;;info@bludenz.sparkasse.at;SSBLAT21XXX;www.sparkasse.at/bludenz;11.05.2004;5299006FZT79EKTMK255
Hauptanstalt;240346;20702;KI;Sparkassen;120242b;Sparkasse Feldkirchen/Kärnten;Sparkassenstraße 1 a;9560;Feldkirchen (Ktn.);;9560;Feldkirchen/Kärnten;16;Kärnten;050100/33400;;info@feldkirchen.sparkasse.at;SPFNAT21XXX;www.feldkirchen.sparkasse.at;04.10.1979;5299004LQR2P5LDTH233
Hauptanstalt;1478800;20706;KI;Sparkassen;94938s;Kärntner Sparkasse Aktiengesellschaft;Neuer Platz  14;9020;Klagenfurt;;9010;Klagenfurt;516;Kärnten;050100/30000;;info@kspk.at;KSPKAT2KXXX;www.kaerntnersparkasse.at;18.06.1990;529900TKQRJNCFUQI507
Hauptanstalt;1643827;20815;KI;Sparkassen;34274d;Steiermärkische Bank und Sparkassen Aktiengesellschaft;Sparkassenplatz 4;8010;Graz;;8011;Graz;844;Steiermark;050100/36000;;info@steiermaerkische.at;STSPAT2GXXX;www.sparkasse.at/steiermaerkische;09.07.1991;549300DVPJYGNF2P7B03
Hauptanstalt;5260710;20828;KI;Sparkassen;212859d;Sparkasse Mürzzuschlag Aktiengesellschaft;Mariazeller Straße 4a;8680;Mürzzuschlag;Mariazeller Straße 4a;8680;Mürzzuschlag;;Steiermark;050100/37300;;info@muerzzuschlag.sparkasse.at;SPMZAT21XXX;http://www.sparkasse.at/muerzzuschlag;02.07.2001;529900T3GEQTBTM4VF20
Hauptanstalt;240745;20833;KI;Sparkassen;238688m;Sparkasse Pöllau AG;Hauptplatz 2;8225;Pöllau;;;;;Steiermark;050100/37431;;info@poellau.sparkasse.at;SPPLAT21XXX;www.sparkasse-poellau.at;21.08.2003;529900XW4Z6DFWK42X08
Hauptanstalt;1831828;20839;KI;Sparkassen;49341k;Sparkasse Voitsberg-Köflach Bankaktiengesellschaft;Bahnhofstraße 2;8570;Voitsberg;Bahnhofstraße 2;8570;Voitsberg;;Steiermark;050100/37500;;info@voitsberg-koeflach.sparkasse.at;SPVOAT21XXX;www.sparkasse.at/voitsberg-koeflach/home;16.06.1992;529900ZOABQITI07W206
Hauptanstalt;1683934;24012;KI;Bausparkassen;38732i;Bausparkasse der österreichischen Sparkassen Aktiengesellschaft;Am Belvedere 1;1100;Wien;;1031;Wien;169;Wien;050100/29900;;gabriele.backnecht@sbausparkasse.at;BAOSATWWXXX;www.sbausparkasse.co.at;05.12.1991;529900GZ42KYYPY7HZ06
;1607650;30000;;Raiffeisen;122119m;Raiffeisen Bank International AG;Am Stadtpark 9;1030;Wien;;1011;Wien;50;Wien;01/71707;;ir@rbinternational.com;RZBAATWWXXX;www.rbinternational.com;11.10.2010;9ZHRYM6F437SQJ6OUG95
Hauptanstalt;1607650;31000;KI;Raiffeisen;122119m;Raiffeisen Bank International AG;Am Stadtpark 9;1030;Wien;;1011;Wien;50;Wien;01/71707;;ir@rbinternational.com;RZBAATWWXXX;www.rbinternational.com;11.10.2010;9ZHRYM6F437SQJ6OUG95
Hauptanstalt;244619;31303;KI;Bausparkassen;116309v;Raiffeisen Bausparkasse Gesellschaft m.b.H.;Mooslackengasse 12;1190;Wien;;;;;Wien;01/54646;;kundenservice@raibau.at;RBSKATW1XXX;www.bausparen.at;25.06.1931;529900WEWTWSNCK1VE42
Hauptanstalt;3574865;31500;KI;Raiffeisen;156992x;NOTARTREUHANDBANK AG;Landesgerichtsstraße 20;1010;Wien;;;;;Wien;01/5356886;;office@ntbag.at;NTBAATWWXXX;www.notartreuhandbank.at;04.03.1997;529900RVK6LBT03TLA42
Hauptanstalt;4930720;32000;KI;Raiffeisen;203160s;RAIFFEISENLANDESBANK NIEDERÖSTERREICH-WIEN AG;Friedrich-Wilhelm-Raiffeisenplatz 1;1020;Wien;;1011;Wien;991;Wien;051700/0;;info@raiffeisenbank.at;RLNWATWWXXX;www.raiffeisenbank.at;07.12.2000;529900GPOO9ISPD1EE83
Hauptanstalt;258210;32002;KI;Raiffeisen;46074g;Raiffeisenbank Wagram-Schmidatal eGen;Bahnhofstraße 25;3462;Absdorf;;;;;Niederösterreich;59633;;info.32002@rbws.at;RLNWATW1002;www.rbws.at;08.01.1899;529900TXERM62NN2XR18
Hauptanstalt;258377;32025;KI;Raiffeisen;76982i;Raiffeisenbank Region Amstetten eGen;Raiffeisenplatz 1;3300;Amstetten;;3300;Amstetten;1;Niederösterreich;57212;;info.32025@rbam.at;RLNWATWWAMS;www.raiffeisen.at/amstetten;01.01.1934;529900OCFXUE12L42K23
